year,month,day,statefips,spend_acf,spend_aer,spend_all,spend_apg,spend_grf,spend_hcs,spend_tws,spend_all_inchigh,spend_all_inclow,spend_all_incmiddle,date
2020,3,30,29,-0.677,-0.824,-0.336,-0.509,0.0277,-0.531,-0.678,-0.407,-0.335,-0.321,2020-03-30
2020,3,30,30,-0.72,-0.768,-0.213,-0.461,0.23,-0.604,-0.605,-0.395,-0.242,-0.202,2020-03-30
2020,3,30,31,-0.559,-0.652,-0.296,-0.516,-0.026,-0.426,-0.666,-0.304,-0.344,-0.286,2020-03-30
2020,3,30,32,-0.704,-0.773,-0.385,-0.584,0.107,-0.525,-0.679,-0.391,-0.407,-0.376,2020-03-30
2020,3,30,33,-0.651,-0.772,-0.287,-0.502,0.119,-0.635,-0.628,-0.282,-0.491,-0.286,2020-03-30
2020,3,30,34,-0.679,-0.659,-0.367,-0.558,0.0895,-0.603,-0.708,-0.38,-0.368,-0.345,2020-03-30
2020,3,30,35,-0.728,-0.75,-0.363,-0.527,0.107,-0.552,-0.707,-0.378,-0.359,-0.364,2020-03-30
2020,3,30,36,-0.694,-0.753,-0.37,-0.549,0.0649,-0.615,-0.724,-0.39,-0.351,-0.357,2020-03-30
2020,3,30,37,-0.664,-0.597,-0.288,-0.506,0.167,-0.556,-0.673,-0.336,-0.237,-0.284,2020-03-30
2020,3,30,38,-0.581,-0.73,-0.252,-0.468,0.101,-0.527,-0.585,-0.276,-0.255,-0.244,2020-03-30
2020,3,30,39,-0.637,-0.791,-0.346,-0.436,0.00793,-0.519,-0.737,-0.355,-0.346,-0.347,2020-03-30
2020,3,30,40,-0.565,-0.704,-0.248,-0.434,0.0443,-0.572,-0.61,-0.281,-0.25,-0.241,2020-03-30
2020,3,30,41,-0.771,-0.745,-0.353,-0.507,0.0899,-0.487,-0.71,-0.392,-0.331,-0.346,2020-03-30
2020,3,30,42,-0.689,-0.73,-0.363,-0.504,0.118,-0.623,-0.699,-0.393,-0.331,-0.348,2020-03-30
2020,3,30,44,-0.76,-0.528,-0.414,-0.522,0.0185,-0.656,-0.686,-0.41,-0.544,-0.383,2020-03-30
2020,3,30,45,-0.616,-0.681,-0.28,-0.496,0.0854,-0.521,-0.639,-0.32,-0.248,-0.281,2020-03-30
2020,3,30,46,-0.673,-0.647,-0.342,-0.486,0.0612,-0.454,-0.657,-0.363,-0.394,-0.328,2020-03-30
2020,3,30,47,-0.555,-0.738,-0.268,-0.421,0.015,-0.48,-0.61,-0.371,-0.235,-0.284,2020-03-30
2020,3,30,48,-0.613,-0.717,-0.319,-0.539,0.0244,-0.555,-0.676,-0.351,-0.304,-0.304,2020-03-30
2020,3,30,49,-0.605,-0.715,-0.283,-0.538,0.143,-0.428,-0.66,-0.316,-0.286,-0.261,2020-03-30
2020,3,30,50,-0.716,-0.912,-0.356,-0.479,0.0295,-0.892,-0.659,-0.365,-0.548,-0.352,2020-03-30
2020,3,30,51,-0.659,-0.705,-0.323,-0.517,0.105,-0.522,-0.681,-0.361,-0.254,-0.305,2020-03-30
2020,3,30,53,-0.703,-0.687,-0.354,-0.562,0.0305,-0.496,-0.699,-0.376,-0.415,-0.333,2020-03-30
2020,3,30,54,-0.632,-0.703,-0.297,-0.371,-0.00948,-0.438,-0.599,-0.283,-0.308,-0.288,2020-03-30
2020,3,30,55,-0.738,-0.804,-0.375,-0.514,-0.0117,-0.47,-0.718,-0.406,-0.395,-0.365,2020-03-30
2020,3,30,56,-0.629,-0.725,-0.274,-0.472,0.00691,-0.367,-0.559,-0.309,-0.255,-0.27,2020-03-30
2020,3,31,1,-0.655,-0.718,-0.287,-0.51,0.101,-0.585,-0.615,-0.336,-0.251,-0.308,2020-03-31
2020,3,31,2,-0.674,-0.51,-0.34,-0.397,0.0442,-0.67,-0.602,-0.351,,-0.319,2020-03-31
2020,3,31,4,-0.636,-0.672,-0.261,-0.51,0.157,-0.464,-0.66,-0.27,-0.237,-0.263,2020-03-31
2020,3,31,5,-0.553,-0.726,-0.223,-0.375,0.0639,-0.456,-0.645,-0.247,-0.241,-0.213,2020-03-31
2020,3,31,6,-0.707,-0.742,-0.359,-0.562,0.144,-0.592,-0.748,-0.367,-0.348,-0.345,2020-03-31
2020,3,31,8,-0.722,-0.778,-0.375,-0.544,0.0208,-0.585,-0.752,-0.395,-0.327,-0.366,2020-03-31
2020,3,31,9,-0.715,-0.704,-0.377,-0.535,0.136,-0.554,-0.747,-0.37,-0.421,-0.387,2020-03-31
2020,3,31,10,-0.729,-0.827,-0.405,-0.476,0.151,-0.653,-0.69,-0.43,-0.33,-0.397,2020-03-31
2020,3,31,11,-0.757,-0.699,-0.414,-0.425,0.335,-0.579,-0.84,-0.438,-0.256,-0.398,2020-03-31
2020,3,31,12,-0.621,-0.716,-0.296,-0.487,0.0595,-0.571,-0.661,-0.339,-0.263,-0.297,2020-03-31
2020,3,31,13,-0.656,-0.708,-0.323,-0.535,0.104,-0.567,-0.705,-0.343,-0.3,-0.323,2020-03-31
2020,3,31,15,-0.613,-0.729,-0.288,-0.442,0.0889,-0.582,-0.642,-0.29,-0.253,-0.288,2020-03-31
2020,3,31,16,-0.633,-0.709,-0.259,-0.405,0.0794,-0.367,-0.583,-0.299,-0.188,-0.272,2020-03-31
2020,3,31,17,-0.694,-0.782,-0.372,-0.504,0.0551,-0.538,-0.721,-0.415,-0.345,-0.353,2020-03-31
2020,3,31,18,-0.692,-0.89,-0.369,-0.557,-0.0791,-0.632,-0.706,-0.383,-0.333,-0.38,2020-03-31
2020,3,31,19,-0.671,-0.703,-0.355,-0.537,-0.00675,-0.589,-0.709,-0.371,-0.325,-0.355,2020-03-31
2020,3,31,20,-0.623,-0.812,-0.297,-0.435,-0.00337,-0.511,-0.675,-0.32,-0.32,-0.285,2020-03-31
2020,3,31,21,-0.588,-0.71,-0.264,-0.47,0.0347,-0.533,-0.657,-0.317,-0.259,-0.265,2020-03-31
2020,3,31,22,-0.634,-0.777,-0.338,-0.466,-0.0104,-0.66,-0.636,-0.376,-0.345,-0.33,2020-03-31
2020,3,31,23,-0.654,-0.787,-0.257,-0.435,0.0933,-0.609,-0.617,-0.364,-0.211,-0.264,2020-03-31
2020,3,31,24,-0.66,-0.76,-0.352,-0.458,0.17,-0.609,-0.709,-0.37,-0.268,-0.343,2020-03-31
2020,3,31,25,-0.672,-0.79,-0.393,-0.523,0.049,-0.642,-0.739,-0.404,-0.391,-0.367,2020-03-31
2020,3,31,26,-0.725,-0.77,-0.372,-0.494,0.041,-0.577,-0.774,-0.429,-0.355,-0.37,2020-03-31
2020,3,31,27,-0.739,-0.801,-0.353,-0.531,0.101,-0.507,-0.716,-0.376,-0.316,-0.336,2020-03-31
2020,3,31,28,-0.616,-0.802,-0.304,-0.413,0.0418,-0.564,-0.679,-0.284,-0.313,-0.29,2020-03-31
2020,3,31,29,-0.678,-0.825,-0.327,-0.487,0.0445,-0.52,-0.672,-0.386,-0.332,-0.311,2020-03-31
2020,3,31,30,-0.73,-0.764,-0.227,-0.437,0.216,-0.642,-0.624,-0.322,-0.246,-0.217,2020-03-31
2020,3,31,31,-0.555,-0.634,-0.285,-0.515,-0.0024,-0.425,-0.661,-0.294,-0.331,-0.275,2020-03-31
2020,3,31,32,-0.699,-0.755,-0.377,-0.58,0.124,-0.521,-0.676,-0.386,-0.395,-0.368,2020-03-31
2020,3,31,33,-0.653,-0.775,-0.271,-0.487,0.141,-0.619,-0.624,-0.264,-0.504,-0.27,2020-03-31
2020,3,31,34,-0.677,-0.66,-0.353,-0.55,0.0973,-0.597,-0.702,-0.368,-0.344,-0.331,2020-03-31
2020,3,31,35,-0.722,-0.755,-0.368,-0.519,0.124,-0.603,-0.726,-0.361,-0.362,-0.372,2020-03-31
2020,3,31,36,-0.693,-0.748,-0.363,-0.546,0.0732,-0.623,-0.723,-0.385,-0.341,-0.348,2020-03-31
2020,3,31,37,-0.671,-0.584,-0.293,-0.512,0.132,-0.555,-0.672,-0.342,-0.244,-0.289,2020-03-31
2020,3,31,38,-0.58,-0.723,-0.243,-0.456,0.126,-0.498,-0.581,-0.266,-0.24,-0.236,2020-03-31
2020,3,31,39,-0.638,-0.788,-0.339,-0.428,0.0321,-0.532,-0.731,-0.355,-0.34,-0.339,2020-03-31
2020,3,31,40,-0.568,-0.706,-0.249,-0.447,0.053,-0.586,-0.622,-0.288,-0.252,-0.24,2020-03-31
2020,3,31,41,-0.772,-0.755,-0.356,-0.503,0.0901,-0.51,-0.724,-0.393,-0.342,-0.347,2020-03-31
2020,3,31,42,-0.684,-0.725,-0.356,-0.494,0.12,-0.622,-0.7,-0.39,-0.312,-0.343,2020-03-31
2020,3,31,44,-0.761,-0.585,-0.415,-0.512,0.0174,-0.639,-0.665,-0.407,-0.538,-0.391,2020-03-31
2020,3,31,45,-0.611,-0.656,-0.267,-0.488,0.0929,-0.53,-0.635,-0.303,-0.232,-0.269,2020-03-31
2020,3,31,46,-0.668,-0.693,-0.328,-0.472,0.0657,-0.469,-0.672,-0.35,-0.395,-0.311,2020-03-31
2020,3,31,47,-0.545,-0.737,-0.252,-0.416,0.0359,-0.49,-0.606,-0.355,-0.218,-0.268,2020-03-31
2020,3,31,48,-0.613,-0.71,-0.319,-0.538,0.00846,-0.575,-0.69,-0.355,-0.298,-0.302,2020-03-31
2020,3,31,49,-0.605,-0.726,-0.279,-0.53,0.139,-0.463,-0.668,-0.306,-0.303,-0.259,2020-03-31
2020,3,31,50,-0.728,-0.911,-0.361,-0.487,0.0314,-0.908,-0.668,-0.382,-0.549,-0.354,2020-03-31
2020,3,31,51,-0.66,-0.709,-0.326,-0.519,0.098,-0.548,-0.679,-0.366,-0.255,-0.306,2020-03-31
2020,3,31,53,-0.713,-0.691,-0.365,-0.557,0.0142,-0.531,-0.712,-0.383,-0.443,-0.348,2020-03-31
2020,3,31,54,-0.633,-0.686,-0.294,-0.367,-0.00724,-0.439,-0.609,-0.285,-0.299,-0.289,2020-03-31
2020,3,31,55,-0.734,-0.795,-0.369,-0.512,-0.00554,-0.48,-0.722,-0.393,-0.387,-0.361,2020-03-31
2020,3,31,56,-0.619,-0.714,-0.264,-0.479,0.0125,-0.36,-0.553,-0.288,-0.212,-0.264,2020-03-31
2020,4,1,1,-0.648,-0.658,-0.275,-0.484,0.127,-0.587,-0.61,-0.318,-0.237,-0.296,2020-04-01
2020,4,1,2,-0.659,-0.541,-0.32,-0.407,0.0659,-0.645,-0.572,-0.325,,-0.313,2020-04-01
2020,4,1,4,-0.638,-0.678,-0.263,-0.505,0.165,-0.463,-0.643,-0.278,-0.238,-0.262,2020-04-01
2020,4,1,5,-0.557,-0.667,-0.218,-0.364,0.0734,-0.455,-0.625,-0.222,-0.237,-0.209,2020-04-01
2020,4,1,6,-0.709,-0.722,-0.357,-0.559,0.149,-0.574,-0.731,-0.366,-0.35,-0.341,2020-04-01
2020,4,1,8,-0.723,-0.762,-0.381,-0.53,0.00162,-0.57,-0.754,-0.403,-0.33,-0.37,2020-04-01
2020,4,1,9,-0.714,-0.706,-0.38,-0.536,0.146,-0.576,-0.746,-0.375,-0.434,-0.382,2020-04-01
2020,4,1,10,-0.717,-0.822,-0.388,-0.453,0.155,-0.606,-0.655,-0.425,-0.219,-0.379,2020-04-01
2020,4,1,11,-0.751,-0.673,-0.395,-0.432,0.325,-0.547,-0.829,-0.419,-0.236,-0.373,2020-04-01
2020,4,1,12,-0.616,-0.675,-0.277,-0.474,0.12,-0.567,-0.645,-0.32,-0.245,-0.278,2020-04-01
2020,4,1,13,-0.663,-0.684,-0.314,-0.518,0.14,-0.55,-0.694,-0.336,-0.285,-0.315,2020-04-01
2020,4,1,15,-0.604,-0.713,-0.288,-0.432,0.0835,-0.498,-0.64,-0.295,-0.269,-0.278,2020-04-01
2020,4,1,16,-0.638,-0.672,-0.27,-0.402,0.0329,-0.381,-0.552,-0.309,-0.207,-0.281,2020-04-01
2020,4,1,17,-0.684,-0.769,-0.359,-0.48,0.0821,-0.523,-0.703,-0.408,-0.325,-0.339,2020-04-01
2020,4,1,18,-0.68,-0.879,-0.362,-0.55,-0.035,-0.666,-0.69,-0.38,-0.313,-0.376,2020-04-01
2020,4,1,19,-0.668,-0.703,-0.34,-0.525,0.0359,-0.57,-0.702,-0.359,-0.314,-0.338,2020-04-01
2020,4,1,20,-0.636,-0.796,-0.306,-0.451,-0.0214,-0.484,-0.685,-0.336,-0.321,-0.296,2020-04-01
2020,4,1,21,-0.597,-0.705,-0.272,-0.475,0.035,-0.518,-0.659,-0.326,-0.268,-0.273,2020-04-01
2020,4,1,22,-0.63,-0.745,-0.323,-0.447,0.00756,-0.645,-0.608,-0.346,-0.332,-0.316,2020-04-01
2020,4,1,23,-0.649,-0.738,-0.24,-0.418,0.164,-0.595,-0.605,-0.369,-0.185,-0.248,2020-04-01
2020,4,1,24,-0.665,-0.767,-0.35,-0.469,0.186,-0.588,-0.71,-0.371,-0.251,-0.341,2020-04-01
2020,4,1,25,-0.668,-0.725,-0.378,-0.513,0.0729,-0.624,-0.723,-0.39,-0.413,-0.349,2020-04-01
2020,4,1,26,-0.724,-0.751,-0.362,-0.482,0.0803,-0.585,-0.765,-0.429,-0.345,-0.358,2020-04-01
2020,4,1,27,-0.739,-0.801,-0.368,-0.528,0.0538,-0.497,-0.708,-0.392,-0.316,-0.349,2020-04-01
2020,4,1,28,-0.617,-0.714,-0.284,-0.394,0.133,-0.539,-0.649,-0.258,-0.291,-0.273,2020-04-01
2020,4,1,29,-0.681,-0.796,-0.318,-0.471,0.0818,-0.511,-0.659,-0.365,-0.314,-0.309,2020-04-01
2020,4,1,30,-0.753,-0.751,-0.237,-0.443,0.196,-0.617,-0.621,-0.445,-0.24,-0.227,2020-04-01
2020,4,1,31,-0.55,-0.62,-0.281,-0.498,0.0109,-0.419,-0.64,-0.29,-0.326,-0.272,2020-04-01
2020,4,1,32,-0.695,-0.733,-0.363,-0.576,0.154,-0.437,-0.664,-0.383,-0.385,-0.346,2020-04-01
2020,4,1,33,-0.652,-0.753,-0.271,-0.474,0.128,-0.595,-0.611,-0.274,-0.519,-0.261,2020-04-01
2020,4,1,34,-0.674,-0.676,-0.346,-0.543,0.109,-0.586,-0.695,-0.362,-0.333,-0.322,2020-04-01
2020,4,1,35,-0.727,-0.763,-0.359,-0.496,0.132,-0.555,-0.694,-0.359,-0.359,-0.36,2020-04-01
2020,4,1,36,-0.687,-0.729,-0.357,-0.536,0.0888,-0.622,-0.71,-0.383,-0.334,-0.337,2020-04-01
2020,4,1,37,-0.675,-0.606,-0.305,-0.516,0.0945,-0.554,-0.665,-0.354,-0.251,-0.301,2020-04-01
2020,4,1,38,-0.579,-0.675,-0.242,-0.45,0.129,-0.472,-0.582,-0.259,-0.244,-0.236,2020-04-01
2020,4,1,39,-0.63,-0.779,-0.32,-0.405,0.0698,-0.507,-0.722,-0.33,-0.326,-0.318,2020-04-01
2020,4,1,40,-0.572,-0.689,-0.254,-0.452,0.0459,-0.527,-0.62,-0.297,-0.259,-0.244,2020-04-01
2020,4,1,41,-0.771,-0.711,-0.349,-0.498,0.093,-0.52,-0.694,-0.378,-0.34,-0.343,2020-04-01
2020,4,1,42,-0.678,-0.703,-0.341,-0.481,0.145,-0.604,-0.696,-0.381,-0.287,-0.327,2020-04-01
2020,4,1,44,-0.754,-0.538,-0.424,-0.507,0.00278,-0.569,-0.717,-0.406,-0.565,-0.406,2020-04-01
2020,4,1,45,-0.61,-0.613,-0.261,-0.473,0.0973,-0.524,-0.63,-0.299,-0.228,-0.262,2020-04-01
2020,4,1,46,-0.654,-0.643,-0.32,-0.463,0.0758,-0.494,-0.682,-0.346,-0.396,-0.301,2020-04-01
2020,4,1,47,-0.541,-0.708,-0.236,-0.395,0.0747,-0.479,-0.602,-0.342,-0.199,-0.254,2020-04-01
2020,4,1,48,-0.611,-0.701,-0.311,-0.528,0.0192,-0.563,-0.669,-0.346,-0.288,-0.296,2020-04-01
2020,4,1,49,-0.61,-0.716,-0.273,-0.515,0.143,-0.456,-0.637,-0.308,-0.309,-0.245,2020-04-01
2020,4,1,50,-0.729,-0.863,-0.378,-0.489,-0.0459,-0.86,-0.705,-0.385,-0.541,-0.377,2020-04-01
2020,4,1,51,-0.662,-0.712,-0.313,-0.515,0.105,-0.515,-0.67,-0.357,-0.243,-0.287,2020-04-01
2020,4,1,53,-0.718,-0.674,-0.365,-0.552,0.0203,-0.5,-0.68,-0.386,-0.414,-0.347,2020-04-01
2020,4,1,54,-0.622,-0.69,-0.284,-0.351,0.0277,-0.457,-0.61,-0.344,-0.282,-0.281,2020-04-01
2020,4,1,55,-0.721,-0.756,-0.348,-0.495,0.0238,-0.469,-0.706,-0.371,-0.369,-0.34,2020-04-01
2020,4,1,56,-0.607,-0.64,-0.253,-0.481,0.0477,-0.363,-0.541,-0.287,-0.195,-0.251,2020-04-01
2020,4,2,1,-0.635,-0.672,-0.263,-0.457,0.168,-0.591,-0.611,-0.308,-0.227,-0.284,2020-04-02
2020,4,2,2,-0.662,-0.543,-0.317,-0.366,0.0616,-0.649,-0.583,-0.326,,-0.301,2020-04-02
2020,4,2,4,-0.647,-0.693,-0.269,-0.501,0.165,-0.466,-0.633,-0.291,-0.245,-0.264,2020-04-02
2020,4,2,5,-0.561,-0.705,-0.202,-0.331,0.124,-0.46,-0.634,-0.172,-0.214,-0.198,2020-04-02
2020,4,2,6,-0.71,-0.722,-0.36,-0.554,0.16,-0.561,-0.726,-0.37,-0.344,-0.343,2020-04-02
2020,4,2,8,-0.72,-0.739,-0.377,-0.517,0.00992,-0.582,-0.753,-0.401,-0.331,-0.362,2020-04-02
2020,4,2,9,-0.714,-0.701,-0.376,-0.533,0.17,-0.552,-0.752,-0.373,-0.43,-0.374,2020-04-02
2020,4,2,10,-0.701,-0.838,-0.374,-0.412,0.185,-0.591,-0.631,-0.403,-0.0956,-0.373,2020-04-02
2020,4,2,11,-0.721,-0.675,-0.388,-0.413,0.301,-0.513,-0.83,-0.42,-0.197,-0.35,2020-04-02
2020,4,2,12,-0.612,-0.671,-0.26,-0.46,0.183,-0.562,-0.638,-0.311,-0.226,-0.26,2020-04-02
2020,4,2,13,-0.668,-0.675,-0.297,-0.507,0.22,-0.53,-0.682,-0.319,-0.263,-0.299,2020-04-02
2020,4,2,15,-0.589,-0.713,-0.283,-0.404,0.0918,-0.513,-0.637,-0.293,-0.227,-0.271,2020-04-02
2020,4,2,16,-0.635,-0.654,-0.266,-0.397,0.0408,-0.408,-0.54,-0.3,-0.222,-0.274,2020-04-02
2020,4,2,17,-0.676,-0.753,-0.348,-0.468,0.11,-0.527,-0.701,-0.397,-0.31,-0.328,2020-04-02
2020,4,2,18,-0.665,-0.882,-0.343,-0.541,0.027,-0.654,-0.689,-0.367,-0.289,-0.356,2020-04-02
2020,4,2,19,-0.669,-0.689,-0.328,-0.513,0.0811,-0.576,-0.699,-0.35,-0.287,-0.327,2020-04-02
2020,4,2,20,-0.638,-0.798,-0.308,-0.434,-0.00664,-0.506,-0.678,-0.338,-0.316,-0.3,2020-04-02
2020,4,2,21,-0.607,-0.722,-0.267,-0.464,0.0584,-0.493,-0.657,-0.329,-0.263,-0.268,2020-04-02
2020,4,2,22,-0.624,-0.725,-0.308,-0.426,0.0364,-0.625,-0.596,-0.337,-0.319,-0.301,2020-04-02
2020,4,2,23,-0.657,-0.729,-0.241,-0.41,0.147,-0.58,-0.604,-0.368,-0.19,-0.248,2020-04-02
2020,4,2,24,-0.666,-0.779,-0.354,-0.469,0.206,-0.587,-0.714,-0.376,-0.241,-0.344,2020-04-02
2020,4,2,25,-0.674,-0.71,-0.369,-0.49,0.0992,-0.588,-0.72,-0.378,-0.393,-0.345,2020-04-02
2020,4,2,26,-0.718,-0.756,-0.35,-0.463,0.117,-0.593,-0.761,-0.417,-0.334,-0.345,2020-04-02
2020,4,2,27,-0.742,-0.797,-0.378,-0.527,0.0186,-0.503,-0.713,-0.399,-0.327,-0.361,2020-04-02
2020,4,2,28,-0.613,-0.719,-0.261,-0.372,0.22,-0.516,-0.633,-0.239,-0.263,-0.256,2020-04-02
2020,4,2,29,-0.683,-0.809,-0.304,-0.452,0.111,-0.507,-0.661,-0.341,-0.294,-0.299,2020-04-02
2020,4,2,30,-0.761,-0.708,-0.274,-0.433,0.124,-0.64,-0.638,-0.55,-0.28,-0.263,2020-04-02
2020,4,2,31,-0.554,-0.62,-0.278,-0.487,0.041,-0.438,-0.641,-0.287,-0.309,-0.27,2020-04-02
2020,4,2,32,-0.693,-0.712,-0.359,-0.594,0.176,-0.454,-0.663,-0.381,-0.373,-0.344,2020-04-02
2020,4,2,33,-0.659,-0.745,-0.284,-0.478,0.101,-0.581,-0.602,-0.287,-0.522,-0.275,2020-04-02
2020,4,2,34,-0.67,-0.688,-0.338,-0.532,0.127,-0.59,-0.697,-0.354,-0.325,-0.313,2020-04-02
2020,4,2,35,-0.723,-0.759,-0.343,-0.484,0.158,-0.556,-0.687,-0.341,-0.347,-0.343,2020-04-02
2020,4,2,36,-0.685,-0.744,-0.354,-0.531,0.103,-0.626,-0.709,-0.38,-0.333,-0.335,2020-04-02
2020,4,2,37,-0.673,-0.589,-0.305,-0.497,0.0987,-0.564,-0.664,-0.344,-0.26,-0.303,2020-04-02
2020,4,2,38,-0.587,-0.688,-0.252,-0.452,0.108,-0.482,-0.595,-0.267,-0.264,-0.247,2020-04-02
2020,4,2,39,-0.627,-0.769,-0.307,-0.393,0.117,-0.522,-0.721,-0.34,-0.316,-0.301,2020-04-02
2020,4,2,40,-0.573,-0.656,-0.253,-0.445,0.0666,-0.51,-0.619,-0.292,-0.251,-0.247,2020-04-02
2020,4,2,41,-0.768,-0.695,-0.346,-0.499,0.0994,-0.549,-0.696,-0.374,-0.338,-0.34,2020-04-02
2020,4,2,42,-0.673,-0.704,-0.333,-0.478,0.175,-0.609,-0.692,-0.368,-0.28,-0.32,2020-04-02
2020,4,2,44,-0.752,-0.659,-0.43,-0.54,-0.0074,-0.518,-0.712,-0.404,-0.568,-0.421,2020-04-02
2020,4,2,45,-0.608,-0.609,-0.256,-0.463,0.117,-0.522,-0.622,-0.298,-0.22,-0.257,2020-04-02
2020,4,2,46,-0.664,-0.616,-0.33,-0.455,0.0562,-0.515,-0.698,-0.341,-0.413,-0.312,2020-04-02
2020,4,2,47,-0.542,-0.707,-0.224,-0.377,0.126,-0.495,-0.605,-0.338,-0.182,-0.245,2020-04-02
2020,4,2,48,-0.61,-0.702,-0.309,-0.518,0.0371,-0.566,-0.667,-0.342,-0.287,-0.295,2020-04-02
2020,4,2,49,-0.615,-0.712,-0.28,-0.508,0.139,-0.441,-0.637,-0.319,-0.305,-0.25,2020-04-02
2020,4,2,50,-0.727,-0.872,-0.359,-0.474,-0.0163,-0.864,-0.705,-0.375,-0.524,-0.356,2020-04-02
2020,4,2,51,-0.663,-0.708,-0.308,-0.509,0.123,-0.535,-0.669,-0.354,-0.233,-0.283,2020-04-02
2020,4,2,53,-0.73,-0.67,-0.366,-0.543,0.0279,-0.485,-0.685,-0.392,-0.385,-0.344,2020-04-02
2020,4,2,54,-0.611,-0.683,-0.266,-0.33,0.0578,-0.488,-0.61,-0.303,-0.267,-0.262,2020-04-02
2020,4,2,55,-0.71,-0.751,-0.34,-0.477,0.0481,-0.466,-0.702,-0.363,-0.365,-0.331,2020-04-02
2020,4,2,56,-0.61,-0.652,-0.274,-0.479,0.0337,-0.412,-0.568,-0.312,-0.204,-0.271,2020-04-02
2020,4,3,1,-0.626,-0.658,-0.243,-0.412,0.234,-0.607,-0.61,-0.289,-0.213,-0.258,2020-04-03
2020,4,3,2,-0.648,-0.507,-0.317,-0.36,0.0411,-0.66,-0.573,-0.329,,-0.298,2020-04-03
2020,4,3,4,-0.65,-0.699,-0.274,-0.501,0.141,-0.497,-0.631,-0.298,-0.249,-0.269,2020-04-03
2020,4,3,5,-0.556,-0.708,-0.206,-0.354,0.125,-0.479,-0.637,-0.18,-0.221,-0.201,2020-04-03
2020,4,3,6,-0.71,-0.735,-0.356,-0.543,0.168,-0.553,-0.707,-0.367,-0.336,-0.338,2020-04-03
2020,4,3,8,-0.706,-0.73,-0.37,-0.519,0.021,-0.589,-0.741,-0.398,-0.319,-0.352,2020-04-03
2020,4,3,9,-0.709,-0.701,-0.374,-0.531,0.18,-0.56,-0.752,-0.37,-0.434,-0.373,2020-04-03
2020,4,3,10,-0.71,-0.841,-0.361,-0.395,0.255,-0.588,-0.608,-0.386,-0.0666,-0.363,2020-04-03
2020,4,3,11,-0.734,-0.643,-0.398,-0.404,0.284,-0.484,-0.813,-0.431,-0.204,-0.36,2020-04-03
2020,4,3,12,-0.612,-0.667,-0.254,-0.46,0.196,-0.559,-0.632,-0.301,-0.223,-0.253,2020-04-03
2020,4,3,13,-0.677,-0.681,-0.293,-0.5,0.243,-0.533,-0.673,-0.322,-0.254,-0.294,2020-04-03
2020,4,3,15,-0.584,-0.724,-0.277,-0.378,0.0954,-0.505,-0.602,-0.292,-0.21,-0.259,2020-04-03
2020,4,3,16,-0.618,-0.636,-0.257,-0.376,0.0614,-0.416,-0.531,-0.347,-0.207,-0.261,2020-04-03
2020,4,3,17,-0.666,-0.751,-0.338,-0.458,0.128,-0.533,-0.692,-0.391,-0.298,-0.315,2020-04-03
2020,4,3,18,-0.654,-0.872,-0.328,-0.525,0.0754,-0.612,-0.687,-0.351,-0.267,-0.345,2020-04-03
2020,4,3,19,-0.667,-0.698,-0.328,-0.504,0.11,-0.53,-0.7,-0.351,-0.28,-0.328,2020-04-03
2020,4,3,20,-0.636,-0.801,-0.301,-0.421,0.00175,-0.518,-0.681,-0.322,-0.306,-0.296,2020-04-03
2020,4,3,21,-0.612,-0.737,-0.251,-0.462,0.0894,-0.479,-0.651,-0.317,-0.249,-0.251,2020-04-03
2020,4,3,22,-0.624,-0.711,-0.292,-0.394,0.0638,-0.585,-0.585,-0.335,-0.301,-0.284,2020-04-03
2020,4,3,23,-0.659,-0.748,-0.239,-0.391,0.141,-0.579,-0.613,-0.378,-0.191,-0.243,2020-04-03
2020,4,3,24,-0.663,-0.784,-0.348,-0.455,0.229,-0.582,-0.714,-0.372,-0.226,-0.337,2020-04-03
2020,4,3,25,-0.67,-0.71,-0.354,-0.477,0.124,-0.59,-0.717,-0.361,-0.386,-0.334,2020-04-03
2020,4,3,26,-0.712,-0.749,-0.338,-0.458,0.133,-0.6,-0.754,-0.393,-0.325,-0.334,2020-04-03
2020,4,3,27,-0.739,-0.794,-0.384,-0.525,-0.00229,-0.495,-0.707,-0.402,-0.338,-0.37,2020-04-03
2020,4,3,28,-0.612,-0.727,-0.253,-0.373,0.251,-0.581,-0.633,-0.285,-0.249,-0.25,2020-04-03
2020,4,3,29,-0.679,-0.804,-0.294,-0.428,0.157,-0.532,-0.664,-0.341,-0.279,-0.286,2020-04-03
2020,4,3,30,-0.769,-0.713,-0.316,-0.43,0.0732,-0.639,-0.655,-0.593,-0.299,-0.307,2020-04-03
2020,4,3,31,-0.557,-0.607,-0.267,-0.465,0.0564,-0.417,-0.642,-0.268,-0.275,-0.267,2020-04-03
2020,4,3,32,-0.7,-0.698,-0.352,-0.518,0.198,-0.469,-0.655,-0.371,-0.363,-0.339,2020-04-03
2020,4,3,33,-0.656,-0.731,-0.288,-0.471,0.0857,-0.585,-0.611,-0.288,-0.524,-0.282,2020-04-03
2020,4,3,34,-0.664,-0.682,-0.327,-0.523,0.149,-0.589,-0.688,-0.342,-0.315,-0.303,2020-04-03
2020,4,3,35,-0.729,-0.728,-0.333,-0.476,0.177,-0.567,-0.679,-0.378,-0.331,-0.331,2020-04-03
2020,4,3,36,-0.681,-0.745,-0.344,-0.524,0.117,-0.615,-0.71,-0.371,-0.328,-0.322,2020-04-03
